Lmod has detected the following error: The following module(s) could not be
loaded: "openmpi/4.0.3"

Please check the spelling or version number. Also try "module spider ..."

It is also possible that the module is not available for this node type.
See https://docs.icer.msu.edu/available_software/overview/ for details. 


Compiling reverseGOL-mpi.c...
Running MPI program with 4 tasks...
Worker 1: Generation 911 with best=0 fitness=0
Worker 0: Generation 911 with best=0 fitness=0
Worker 3: Generation 911 with best=0 fitness=0
Worker 2: Generation 911 with best=0 fitness=0
Worker 1: Generation 912 with best=0 fitness=0
Worker 0: Generation 912 with best=0 fitness=0
Worker 3: Generation 912 with best=0 fitness=0
Worker 2: Generation 912 with best=0 fitness=0
Worker 1: Generation 913 with best=0 fitness=0
Worker 0: Generation 913 with best=0 fitness=0
Worker 2: Generation 913 with best=0 fitness=0
Worker 3: Generation 913 with best=0 fitness=0
Worker 1: Generation 914 with best=0 fitness=0
Worker 0: Generation 914 with best=0 fitness=0
Worker 3: Generation 914 with best=0 fitness=0
Worker 2: Generation 914 with best=0 fitness=0
Worker 1: Generation 915 with best=0 fitness=0
Worker 0: Generation 915 with best=0 fitness=0
Worker 2: Generation 915 with best=0 fitness=0
Worker 3: Generation 915 with best=0 fitness=0
Worker 1: Generation 916 with best=0 fitness=0
Worker 0: Generation 916 with best=0 fitness=0
Worker 3: Generation 916 with best=0 fitness=0
Worker 2: Generation 916 with best=0 fitness=0
Worker 1: Generation 917 with best=0 fitness=0
Worker 0: Generation 917 with best=0 fitness=0
Worker 2: Generation 917 with best=0 fitness=0
Worker 3: Generation 917 with best=0 fitness=0
Worker 1: Generation 918 with best=0 fitness=0
Worker 0: Generation 918 with best=0 fitness=0
Worker 2: Generation 918 with best=0 fitness=0
Worker 3: Generation 918 with best=0 fitness=0
Worker 1: Generation 919 with best=0 fitness=0
Worker 0: Generation 919 with best=0 fitness=0
Worker 3: Generation 919 with best=0 fitness=0
Worker 2: Generation 919 with best=0 fitness=0
Worker 1: Generation 920 with best=0 fitness=0
Worker 0: Generation 920 with best=0 fitness=0
Worker 2: Generation 920 with best=0 fitness=0
Worker 3: Generation 920 with best=0 fitness=0
Worker 1: Generation 921 with best=0 fitness=0
Worker 0: Generation 921 with best=0 fitness=0
Worker 3: Generation 921 with best=0 fitness=0
Worker 2: Generation 921 with best=0 fitness=0
Worker 1: Generation 922 with best=0 fitness=0
Worker 0: Generation 922 with best=0 fitness=0
Worker 2: Generation 922 with best=0 fitness=0
Worker 3: Generation 922 with best=0 fitness=0
Worker 1: Generation 923 with best=0 fitness=0
Worker 0: Generation 923 with best=0 fitness=0
Worker 3: Generation 923 with best=0 fitness=0
Worker 2: Generation 923 with best=0 fitness=0
Worker 1: Generation 924 with best=0 fitness=0
Worker 0: Generation 924 with best=0 fitness=0
Worker 3: Generation 924 with best=0 fitness=0
Worker 2: Generation 924 with best=0 fitness=0
Worker 1: Generation 925 with best=0 fitness=0
Worker 0: Generation 925 with best=0 fitness=0
Worker 3: Generation 925 with best=0 fitness=0
Worker 2: Generation 925 with best=0 fitness=0
Worker 1: Generation 926 with best=0 fitness=0
Worker 0: Generation 926 with best=0 fitness=0
Worker 2: Generation 926 with best=0 fitness=0
Worker 3: Generation 926 with best=0 fitness=0
Worker 1: Generation 927 with best=0 fitness=0
Worker 0: Generation 927 with best=0 fitness=0
Worker 3: Generation 927 with best=0 fitness=0
Worker 2: Generation 927 with best=0 fitness=0
Worker 1: Generation 928 with best=0 fitness=0
Worker 0: Generation 928 with best=0 fitness=0
Worker 2: Generation 928 with best=0 fitness=0
Worker 3: Generation 928 with best=0 fitness=0
Worker 1: Generation 929 with best=0 fitness=0
Worker 0: Generation 929 with best=0 fitness=0
Worker 2: Generation 929 with best=0 fitness=0
Worker 3: Generation 929 with best=0 fitness=0
Worker 1: Generation 930 with best=0 fitness=0
Worker 0: Generation 930 with best=0 fitness=0
Worker 3: Generation 930 with best=0 fitness=0
Worker 2: Generation 930 with best=0 fitness=0
Worker 1: Generation 931 with best=0 fitness=0
Worker 0: Generation 931 with best=0 fitness=0
Worker 3: Generation 931 with best=0 fitness=0
Worker 2: Generation 931 with best=0 fitness=0
Worker 1: Generation 932 with best=0 fitness=0
Worker 0: Generation 932 with best=0 fitness=0
Worker 3: Generation 932 with best=0 fitness=0
Worker 2: Generation 932 with best=0 fitness=0
Worker 1: Generation 933 with best=0 fitness=0
Worker 0: Generation 933 with best=0 fitness=0
Worker 3: Generation 933 with best=0 fitness=0
Worker 2: Generation 933 with best=0 fitness=0
Worker 1: Generation 934 with best=0 fitness=0
Worker 0: Generation 934 with best=0 fitness=0
Worker 2: Generation 934 with best=0 fitness=0
Worker 3: Generation 934 with best=0 fitness=0
Worker 1: Generation 935 with best=0 fitness=0
Worker 0: Generation 935 with best=0 fitness=0
Worker 3: Generation 935 with best=0 fitness=0
Worker 2: Generation 935 with best=0 fitness=0
Worker 1: Generation 936 with best=0 fitness=0
Worker 0: Generation 936 with best=0 fitness=0
Worker 3: Generation 936 with best=0 fitness=0
Worker 2: Generation 936 with best=0 fitness=0
Worker 1: Generation 937 with best=0 fitness=0
Worker 0: Generation 937 with best=0 fitness=0
Worker 3: Generation 937 with best=0 fitness=0
Worker 2: Generation 937 with best=0 fitness=0
Worker 1: Generation 938 with best=0 fitness=0
Worker 0: Generation 938 with best=0 fitness=0
Worker 3: Generation 938 with best=0 fitness=0
Worker 2: Generation 938 with best=0 fitness=0
Worker 1: Generation 939 with best=0 fitness=0
Worker 0: Generation 939 with best=0 fitness=0
Worker 2: Generation 939 with best=0 fitness=0
Worker 3: Generation 939 with best=0 fitness=0
Worker 1: Generation 940 with best=0 fitness=0
Worker 0: Generation 940 with best=0 fitness=0
Worker 3: Generation 940 with best=0 fitness=0
Worker 2: Generation 940 with best=0 fitness=0
Worker 1: Generation 941 with best=0 fitness=0
Worker 0: Generation 941 with best=0 fitness=0
Worker 3: Generation 941 with best=0 fitness=0
Worker 2: Generation 941 with best=0 fitness=0
Worker 1: Generation 942 with best=0 fitness=0
Worker 0: Generation 942 with best=0 fitness=0
Worker 2: Generation 942 with best=0 fitness=0
Worker 3: Generation 942 with best=0 fitness=0
Worker 1: Generation 943 with best=0 fitness=0
Worker 0: Generation 943 with best=0 fitness=0
Worker 3: Generation 943 with best=0 fitness=0
Worker 2: Generation 943 with best=0 fitness=0
Worker 1: Generation 944 with best=0 fitness=0
Worker 0: Generation 944 with best=0 fitness=0
Worker 3: Generation 944 with best=0 fitness=0
Worker 2: Generation 944 with best=0 fitness=0
Worker 1: Generation 945 with best=0 fitness=0
Worker 0: Generation 945 with best=0 fitness=0
Worker 3: Generation 945 with best=0 fitness=0
Worker 2: Generation 945 with best=0 fitness=0
Worker 1: Generation 946 with best=0 fitness=0
Worker 0: Generation 946 with best=0 fitness=0
Worker 2: Generation 946 with best=0 fitness=0
Worker 3: Generation 946 with best=0 fitness=0
Worker 1: Generation 947 with best=0 fitness=0
Worker 0: Generation 947 with best=0 fitness=0
Worker 2: Generation 947 with best=0 fitness=0
Worker 3: Generation 947 with best=0 fitness=0
Worker 1: Generation 948 with best=0 fitness=0
Worker 0: Generation 948 with best=0 fitness=0
Worker 3: Generation 948 with best=0 fitness=0
Worker 2: Generation 948 with best=0 fitness=0
Worker 1: Generation 949 with best=0 fitness=0
Worker 0: Generation 949 with best=0 fitness=0
Worker 2: Generation 949 with best=0 fitness=0
Worker 3: Generation 949 with best=0 fitness=0
Worker 1: Generation 950 with best=0 fitness=0
Worker 0: Generation 950 with best=0 fitness=0
Worker 3: Generation 950 with best=0 fitness=0
Worker 2: Generation 950 with best=0 fitness=0
Worker 1: Generation 951 with best=0 fitness=0
Worker 0: Generation 951 with best=0 fitness=0
Worker 2: Generation 951 with best=0 fitness=0
Worker 3: Generation 951 with best=0 fitness=0
Worker 1: Generation 952 with best=0 fitness=0
Worker 0: Generation 952 with best=0 fitness=0
Worker 3: Generation 952 with best=0 fitness=0
Worker 2: Generation 952 with best=0 fitness=0
Worker 1: Generation 953 with best=0 fitness=0
Worker 0: Generation 953 with best=0 fitness=0
Worker 3: Generation 953 with best=0 fitness=0
Worker 2: Generation 953 with best=0 fitness=0
Worker 1: Generation 954 with best=0 fitness=0
Worker 0: Generation 954 with best=0 fitness=0
Worker 3: Generation 954 with best=0 fitness=0
Worker 2: Generation 954 with best=0 fitness=0
Worker 1: Generation 955 with best=0 fitness=0
Worker 0: Generation 955 with best=0 fitness=0
Worker 3: Generation 955 with best=0 fitness=0
Worker 2: Generation 955 with best=0 fitness=0
Worker 1: Generation 956 with best=0 fitness=0
Worker 0: Generation 956 with best=0 fitness=0
Worker 2: Generation 956 with best=0 fitness=0
Worker 3: Generation 956 with best=0 fitness=0
Worker 1: Generation 957 with best=0 fitness=0
Worker 0: Generation 957 with best=0 fitness=0
Worker 2: Generation 957 with best=0 fitness=0
Worker 3: Generation 957 with best=0 fitness=0
Worker 1: Generation 958 with best=0 fitness=0
Worker 0: Generation 958 with best=0 fitness=0
Worker 2: Generation 958 with best=0 fitness=0
Worker 3: Generation 958 with best=0 fitness=0
Worker 1: Generation 959 with best=0 fitness=0
Worker 0: Generation 959 with best=0 fitness=0
Worker 3: Generation 959 with best=0 fitness=0
Worker 2: Generation 959 with best=0 fitness=0
Worker 1: Generation 960 with best=0 fitness=0
Worker 0: Generation 960 with best=0 fitness=0
Worker 3: Generation 960 with best=0 fitness=0
Worker 2: Generation 960 with best=0 fitness=0
Worker 1: Generation 961 with best=0 fitness=0
Worker 0: Generation 961 with best=0 fitness=0
Worker 3: Generation 961 with best=0 fitness=0
Worker 2: Generation 961 with best=0 fitness=0
Worker 1: Generation 962 with best=0 fitness=0
Worker 0: Generation 962 with best=0 fitness=0
Worker 2: Generation 962 with best=0 fitness=0
Worker 3: Generation 962 with best=0 fitness=0
Worker 1: Generation 963 with best=0 fitness=0
Worker 0: Generation 963 with best=0 fitness=0
Worker 3: Generation 963 with best=0 fitness=0
Worker 2: Generation 963 with best=0 fitness=0
Worker 1: Generation 964 with best=0 fitness=0
Worker 0: Generation 964 with best=0 fitness=0
Worker 3: Generation 964 with best=0 fitness=0
Worker 2: Generation 964 with best=0 fitness=0
Worker 1: Generation 965 with best=0 fitness=0
Worker 0: Generation 965 with best=0 fitness=0
Worker 3: Generation 965 with best=0 fitness=0
Worker 2: Generation 965 with best=0 fitness=0
Worker 1: Generation 966 with best=0 fitness=0
Worker 0: Generation 966 with best=0 fitness=0
Worker 3: Generation 966 with best=0 fitness=0
Worker 2: Generation 966 with best=0 fitness=0
Worker 1: Generation 967 with best=0 fitness=0
Worker 0: Generation 967 with best=0 fitness=0
Worker 3: Generation 967 with best=0 fitness=0
Worker 2: Generation 967 with best=0 fitness=0
Worker 1: Generation 968 with best=0 fitness=0
Worker 0: Generation 968 with best=0 fitness=0
Worker 3: Generation 968 with best=0 fitness=0
Worker 2: Generation 968 with best=0 fitness=0
Worker 1: Generation 969 with best=0 fitness=0
Worker 0: Generation 969 with best=0 fitness=0
Worker 3: Generation 969 with best=0 fitness=0
Worker 2: Generation 969 with best=0 fitness=0
Worker 1: Generation 970 with best=0 fitness=0
Worker 0: Generation 970 with best=0 fitness=0
Worker 2: Generation 970 with best=0 fitness=0
Worker 3: Generation 970 with best=0 fitness=0
Worker 1: Generation 971 with best=0 fitness=0
Worker 0: Generation 971 with best=0 fitness=0
Worker 3: Generation 971 with best=0 fitness=0
Worker 2: Generation 971 with best=0 fitness=0
Worker 1: Generation 972 with best=0 fitness=0
Worker 0: Generation 972 with best=0 fitness=0
Worker 3: Generation 972 with best=0 fitness=0
Worker 2: Generation 972 with best=0 fitness=0
Worker 1: Generation 973 with best=0 fitness=0
Worker 0: Generation 973 with best=0 fitness=0
Worker 2: Generation 973 with best=0 fitness=0
Worker 3: Generation 973 with best=0 fitness=0
Worker 1: Generation 974 with best=0 fitness=0
Worker 0: Generation 974 with best=0 fitness=0
Worker 3: Generation 974 with best=0 fitness=0
Worker 2: Generation 974 with best=0 fitness=0
Worker 1: Generation 975 with best=0 fitness=0
Worker 0: Generation 975 with best=0 fitness=0
Worker 2: Generation 975 with best=0 fitness=0
Worker 3: Generation 975 with best=0 fitness=0
Worker 1: Generation 976 with best=0 fitness=0
Worker 0: Generation 976 with best=0 fitness=0
Worker 3: Generation 976 with best=0 fitness=0
Worker 2: Generation 976 with best=0 fitness=0
Worker 1: Generation 977 with best=0 fitness=0
Worker 0: Generation 977 with best=0 fitness=0
Worker 2: Generation 977 with best=0 fitness=0
Worker 3: Generation 977 with best=0 fitness=0
Worker 1: Generation 978 with best=0 fitness=0
Worker 0: Generation 978 with best=0 fitness=0
Worker 3: Generation 978 with best=0 fitness=0
Worker 2: Generation 978 with best=0 fitness=0
Worker 1: Generation 979 with best=0 fitness=0
Worker 0: Generation 979 with best=0 fitness=0
Worker 3: Generation 979 with best=0 fitness=0
Worker 2: Generation 979 with best=0 fitness=0
Worker 1: Generation 980 with best=0 fitness=0
Worker 0: Generation 980 with best=0 fitness=0
Worker 3: Generation 980 with best=0 fitness=0
Worker 2: Generation 980 with best=0 fitness=0
Worker 1: Generation 981 with best=0 fitness=0
Worker 0: Generation 981 with best=0 fitness=0
Worker 3: Generation 981 with best=0 fitness=0
Worker 2: Generation 981 with best=0 fitness=0
Worker 1: Generation 982 with best=0 fitness=0
Worker 0: Generation 982 with best=0 fitness=0
Worker 2: Generation 982 with best=0 fitness=0
Worker 3: Generation 982 with best=0 fitness=0
Worker 1: Generation 983 with best=0 fitness=0
Worker 0: Generation 983 with best=0 fitness=0
Worker 3: Generation 983 with best=0 fitness=0
Worker 2: Generation 983 with best=0 fitness=0
Worker 1: Generation 984 with best=0 fitness=0
Worker 0: Generation 984 with best=0 fitness=0
Worker 3: Generation 984 with best=0 fitness=0
Worker 2: Generation 984 with best=0 fitness=0
Worker 1: Generation 985 with best=0 fitness=0
Worker 0: Generation 985 with best=0 fitness=0
Worker 3: Generation 985 with best=0 fitness=0
Worker 2: Generation 985 with best=0 fitness=0
Worker 1: Generation 986 with best=0 fitness=0
Worker 0: Generation 986 with best=0 fitness=0
Worker 3: Generation 986 with best=0 fitness=0
Worker 2: Generation 986 with best=0 fitness=0
Worker 1: Generation 987 with best=0 fitness=0
Worker 0: Generation 987 with best=0 fitness=0
Worker 3: Generation 987 with best=0 fitness=0
Worker 2: Generation 987 with best=0 fitness=0
Worker 1: Generation 988 with best=0 fitness=0
Worker 0: Generation 988 with best=0 fitness=0
Worker 3: Generation 988 with best=0 fitness=0
Worker 2: Generation 988 with best=0 fitness=0
Worker 1: Generation 989 with best=0 fitness=0
Worker 0: Generation 989 with best=0 fitness=0
Worker 3: Generation 989 with best=0 fitness=0
Worker 2: Generation 989 with best=0 fitness=0
Worker 1: Generation 990 with best=0 fitness=0
Worker 0: Generation 990 with best=0 fitness=0
Worker 3: Generation 990 with best=0 fitness=0
Worker 2: Generation 990 with best=0 fitness=0
Worker 1: Generation 991 with best=0 fitness=0
Worker 0: Generation 991 with best=0 fitness=0
Worker 3: Generation 991 with best=0 fitness=0
Worker 2: Generation 991 with best=0 fitness=0
Worker 1: Generation 992 with best=0 fitness=0
Worker 0: Generation 992 with best=0 fitness=0
Worker 3: Generation 992 with best=0 fitness=0
Worker 2: Generation 992 with best=0 fitness=0
Worker 1: Generation 993 with best=0 fitness=0
Worker 0: Generation 993 with best=0 fitness=0
Worker 3: Generation 993 with best=0 fitness=0
Worker 2: Generation 993 with best=0 fitness=0
Worker 1: Generation 994 with best=0 fitness=0
Worker 0: Generation 994 with best=0 fitness=0
Worker 3: Generation 994 with best=0 fitness=0
Worker 2: Generation 994 with best=0 fitness=0
Worker 1: Generation 995 with best=0 fitness=0
Worker 0: Generation 995 with best=0 fitness=0
Worker 2: Generation 995 with best=0 fitness=0
Worker 3: Generation 995 with best=0 fitness=0
Worker 1: Generation 996 with best=0 fitness=0
Worker 0: Generation 996 with best=0 fitness=0
Worker 2: Generation 996 with best=0 fitness=0
Worker 3: Generation 996 with best=0 fitness=0
Worker 1: Generation 997 with best=0 fitness=0
Worker 0: Generation 997 with best=0 fitness=0
Worker 2: Generation 997 with best=0 fitness=0
Worker 3: Generation 997 with best=0 fitness=0
Worker 1: Generation 998 with best=0 fitness=0
Worker 0: Generation 998 with best=0 fitness=0
Worker 2: Generation 998 with best=0 fitness=0
Worker 3: Generation 998 with best=0 fitness=0
Worker 1: Generation 999 with best=0 fitness=0
Worker 0: Generation 999 with best=0 fitness=0
Worker 3: Generation 999 with best=0 fitness=0
Worker 2: Generation 999 with best=0 fitness=0
